"publisherid","name"
33914,"Laguna"
33915,"Seven Stories Press"
33916,"Bold Strokes Books"
33917,"Assírio & Alvim"
33918,"Lyons Press"
33919,"Delacorte Books for Young Readers"
33920,"St. Martin's Press"
33921,"Crown"
33922,"Puffin Books"
33923,"Chicago Review Press"
33924,"Voyager"
33925,"HarperCollins"
33926,"Puffin Books"
33927,"Little Brown and Company"
33928,"University Of Chicago Press"
33929,"Anthos"
33930,"World Castle Publishing"
33931,"Doubleday Canada"
33932,"Ballantine Books"
33933,"Green Key Books"
33934,"Little Brown & Co (Juv)"
33935,"Flanker Press"
33936,"Orion"
33937,"Kaplan Publishing"
33938,"VIZ Media LLC"
33939,"Univ Of Minnesota Press"
33940,"Bethany House Publishers"
33941,"Hodder Children's Books"
33942,"Thomas Nelson"
33943,"دار الشروق"
33944,"C Hardcover"
33945,"مكتبة مصر"
33946,"Folio"
33947,"New Directions"
33948,"Grosset & Dunlap"
33949,"Vintage"
33950,"Little, Brown Books for Young Readers"
33951,"Yale University Press"
33952,"Geppetto Garten"
33953,"Mistral"
33954,"Anchor"
33955,"Zondervan"
33956,""
33957,"Fawcett"
33958,"Simon & Schuster Ltd"
33959,"Dark Horizons Press"
33960,"Del Rey"
33961,"Rudolf Steiner Press"
33962,"NAL"
33963,"Urban Books"
33964,"小学館"
33965,"Golden Books"
33966,"Miramax Books"
33967,"Meredith Allard, via Smashwords"
33968,"Phoenix"
33969,"Walker Childrens"
33970,"Gareth Stevens Publishing"
33971,"Konecky & Konecky"
33972,"Wing Books"
33973,""
33974,"Yearling Books"
33975,"Little, Brown and Company"
33976,"Orchard Books"
33977,"Macmillan"
33978,"Kiepenheuer & Witsch"
33979,"Vision Forum"
33980,"Q Publications, Durban, South Africa"
33981,""
33982,"دار أطلس للنشر"
33983,"Yen Press"
33984,"HarperCollins"
33985,"Penguin Group"
33986,"Bantam Books"
33987,"Pocket Star"
33988,"Picador"
33989,"Sphere"
33990,"Malayala Manorama Co. Ltd."
33991,"Riverhead Books"
33992,"Twenty First Century Books (CO)"
33993,"HQN"
33994,"MacMillan UK"
33995,"R.P. Garcia"
33996,"Ryer Publishing"
33997,"Crown Archetype"
33998,"Holt Paperbacks"
33999,"Scholastic"
34000,"Peachtree Publishers"
34001,"Katherine Tegen Books"
34002,"Grove/Atlantic"
34003,"Vulpine Press"
34004,"Pan Books"
34005,"Algonquin Books"
34006,"Cambridge University Press"
34007,"Aladdin"
34008,"Zebra"
34009,"Pocket Star"
34010,"Jasinda Wilder"
34011,"Netleaves"
34012,"Minotaur Books"
34013,""
34014,"Orion Pub Co"
34015,"Ruth Watson-Morris"
34016,"دار الشروق"
34017,"Rizzoli"
34018,"Groundwood Books"
34019,"Vintage"
34020,"Apple Paperbacks"
34021,"Simon & Schuster"
34022,"W. W. Norton Company"
34023,"Headline"
34024,"Booktrope Editions"
34025,"Weekly Reader Books"
34026,"Gradiva"
34027,"Wiley"
34028,"Moonstruck Media"
34029,"Hoffmann und Campe"
34030,""
34031,"SL Independent Publishing LLC"
34032,"VIZ Media - Children's"
34033,"One Peace Books"
34034,"Penguin Books"
34035,"Καστανιώτης"
34036,"CreateSpace Independent Publishing"
34037,"Harry N. Abrams"
34038,"Scholastic Inc."
34039,"Europa Editions"
34040,"Scholastic Inc."
34041,"Choc Lit"
34042,"Zielona Sowa"
34043,"Simon & Schuster (Australia) Pty Ltd"
34044,"Feature"
34045,"Picador USA"
34046,"Grove Press"
34047,"Cambridge University Press"
34048,"Lion Publishing Plc"
34049,"Yale University Press"
34050,"Tell-Tale Publishing Group, LLC"
34051,"Picador"
34052,"Berkley Prime Crime"
34053,"Vintage"
34054,"VIZ Media LLC"
34055,"Kessinger Publishing"
34056,"Bantam"
34057,"Kapı Yayınları"
34058,"Dodo Press"
34059,"Titan Books"
34060,""
34061,"Pocketförlaget"
34062,"Schiffer Publishing"
34063,""
34064,"Cassell"
34065,"دارينوش"
34066,""
34067,"Story Plant"
34068,"Scribner"
34069,"Kaki Novel Enterprise (001547975-A)"
34070,"HarperTeen"
34071,"Hodder & Stoughton"
34072,"Gramedia Pustaka Utama"
34073,"Sang-e-Meel Publications, Lahore"
34074,""
34075,"CreateSpace"
34076,"Digital Manga Publishing"
34077,"HarperAudio"
34078,"Createspace Independent Publishing Platform"
34079,"Createspace"
34080,"Yesterday's Classics"
34081,"Holt McDougal"
34082,"Sweet Valley"
34083,"Editorial Planeta"
34084,""
34085,"Sourcebooks Landmark"
34086,"PT Kedaulatan Rakyat Yogyakarta"
34087,"De Harmonie"
34088,"HarperCollins"
34089,"TRUE'S RELATE"
34090,"St. Martin's Press"
34091,"Harvill Secker"
34092,"Ivan R. Dee Publisher"
34093,"Black Lace"
34094,""
34095,"Harvest House Publishers"
34096,"Fleming H. Revell Company"
34097,"Razorbill"
34098,"Pink Cashmere Publishing Company"
34099,"HarperCollins"
34100,"Greenwillow Books"
34101,"Satalyte Books"
34102,"منشورات نزار قباني"
34103,"Nelsonword Publishing Group"
34104,"Subterranean Press"
34105,"Gagas Media"
34106,"Ever After Edition"
34107,"Viking Adult"
34108,"Birlinn Ltd"
34109,"Createspace Independent Publishing Platform"
34110,"Random House UK"
34111,"Laurel Leaf"
34112,"Rebecca Elise"
34113,"Aufbau Tb."
34114,"Doubleday & Company, Inc."
34115,"Laurel Leaf"
34116,"Pyramid Books"
34117,"Moody Publishers"
34118,"BookSurge Classics"
34119,"Cynthia Eden"
34120,"انتشاراتِ مروارید"
34121,"Megan Tingley Books"
34122,"دار الربيع العربي"
34123,"Byron Goines"
34124,"Doubleday"
34125,"Kensington Teen"
34126,"Harlequin Teen"
34127,"Borden Publishing Company"
34128,"Grand Central Publishing"
34129,"Wydawnictwo Literackie"
34130,"Gramedia Pustaka Utama"
34131,"Sourcebooks Jabberwocky"
34132,"Smashwords Edition"
34133,"Khilafah Press"
34134,"Dover Publications"
34135,"Emmanuel Proust"
34136,"HJ Bellus"
34137,"دار الفكر - بيروت"
34138,"Cengage Learning"
34139,"Chronicle Books"
34140,"Melville House"
34141,"Beacon Press"
34142,"Miramax Books"
34143,""
34144,"Titan Books"
34145,"Smashwords Edition"
34146,""
34147,"Create Space"
34148,"Faber and Faber"
34149,"Pocket Books"
34150,"women born in the 1960s this year

752 books — 158 voters"
34151,"Jamie Farrell"
34152,"Alaf 21 Sendirian Berhad"
34153,"Amazon Digital Services"
34154,"Kana"
34155,"ثالث"
34156,"Entangled Publishing"
34157,"Penguin Classics"
34158,"Coppenrath"
34159,""
34160,"Avon"
34161,"Createspace Independent Publishing Platform"
34162,"Simon Schuster Books for Young Readers"
34163,"Voodoo Lily Press"
34164,"Vicki Green"
34165,"Greenwillow Books"
34166,"Harlequin"
34167,"Christopher Pub House"
34168,"Piper"
34169,"النور للإنتاج الإعلامى والتوزيع"
34170,"Centrum"
34171,"Scribners"
34172,"Smashwords Edition"
34173,"Keith Houghton"
34174,"Summit Books"
34175,"دار رواق للنشر والتوزيع"
34176,""
34177,""
34178,""
34179,"Alman & Volvox Globator"
34180,"Wedded Bliss Romances, LLC"
34181,"BBS Publishing Corporation"
34182,"New World Library"
34183,"University Of Chicago Press"
34184,"Feiwel & Friends"
34185,""
34186,"Amazon.com"
34187,"دار طارق للنشر"
34188,"Oxford University Press"
34189,"Anchor Books"
34190,"Suma de Letras"
34191,"Walnut Springs Press"
34192,"Gramedia Pustaka Utama"
34193,"Bloomsbury"
34194,"Ace"
34195,"角川書店"
34196,"Counterpoint LLC"
34197,""
34198,"G.P. Putnam's Sons Books for Young Readers"
34199,"Tyndale House Publishers"
34200,"Loose Id"
34201,"L'Âge d'homme"
34202,"St. Martin's Paperbacks"
34203,"New World Library"
34204,"Other Press"
34205,"Tyndale House Publishers"
34206,"It Books"
34207,"Arcade Publishing"
34208,"HarperOne"
34209,"Hard Press"
34210,""
34211,"Pan Macmillan UK"
34212,"Limelight"
34213,"Harper"
34214,"Delacorte Books for Young Readers"
34215,"Route 11 Publications"
34216,"The Alchemy Press and Airgedlámh Productions."
34217,"Minotaur Books"
34218,"Carina Press"
34219,"Simon & Schuster"
34220,"Eraserhead Press"
34221,"Yale University Press"
34222,"Wattpad"
34223,"Regina Duke"
34224,"Forever"
34225,"Ace"
34226,"Bodley Head"
34227,"Spice Briefs"
34228,"Abacus (UK)"
34229,"S.P.I. Books"
34230,"Samhain Publishing"
34231,"W. W. Norton Company"
34232,"Berkley"
34233,"Deborah Bladon"
34234,"E.L. Publishing"
34235,"Gold Eagle"
34236,"Dark Horse Books"
34237,"Shadow Mountain"
34238,"Servant Publications"
34239,"Wizards of the Coast"
34240,"Dewan Bahasa dan Pustaka"
34241,"Hachette Books"
34242,""
34243,"New English Library, Ltd."
34244,"Wild Wolf Publishing"
34245,"Berkley Trade"
34246,"MSWillisbooks"
34247,"Routledge"
34248,"Fanucci"
34249,""
34250,"Little, Brown Book Group"
34251,""
34252,"Atlas Contact"
34253,"Kessinger Publishing"
34254,"Puffin Books"
34255,"Walker Childrens"
34256,"Evernight Publishing"
34257,"Feltrinelli"
34258,"Watersgreen House"
34259,"Berkley"
34260,"Grasindo"
34261,"Wildside Press"
34262,"Speak"
34263,"Alessandra Torre"
34264,"The Dial Press"
34265,"Fraktura"
34266,"Katherine Tegen Books"
34267,"Booktrope"
34268,"Bantam"
34269,"Yoel Press"
34270,"Ediciones B"
34271,"Ilex"
34272,"Minotaur Books"
34273,"UTB, Stuttgart"
34274,"Macmillan"
34275,"HarperPaperbacks"
34276,"Grove Press"
34277,""
34278,"Planeta De Agostini"
34279,"دار العين للنشر"
34280,"Fall River Press"
34281,"Berkley/NAL Marketing"
34282,""
34283,"Baronet"
34284,"Atlantic Monthly Press"
34285,"دار الشروق"
34286,"Simon Pulse"
34287,"Grosset & Dunlap"
34288,"South Shore Publications"
34289,"Amber Allure"
34290,"Dreamspinner Press"
34291,"Entangled Publishing, LLC (Brazen)"
34292,"La Factoria de Ideas"
34293,"Berkley Books"
34294,"Feiwel & Friends"
34295,"Books on Tape"
34296,"Albert Whitman Teen"
34297,"Tellerup"
34298,"DMC"
34299,"Podium"
34300,"Million Dreams Press"
34301,"Hometime Books"
34302,"Scholastic Inc."
34303,"Lyrical Press"
34304,"Xerais de Galicia"
34305,"Wattpad book"
34306,"Michael O'Mara Books"
34307,"One World/Ballantine"
34308,""
34309,"Yalebooks"
34310,"Aladdin"
34311,"Little, Brown Books for Young Readers"
34312,"Red Fox"
34313,""
34314,""
34315,""
34316,"TOKYOPOP GmbH"
34317,"Fondo de Cultura Economica USA"
34318,"Penguin"
34319,"McGraw-Hill"
34320,""
34321,"The Orion Publishing Group"
34322,"Broadway Books"
34323,""
34324,"Delacorte Books for Young Readers"
34325,"Henry Holt & Company"
34326,"Createspace Independent Publishing Platform"
34327,""
34328,"Night Works Books"
34329,"Vintage"
34330,"Avon Books"
34331,"Anchor"
34332,"Edebé"
34333,"Create Space Independent Publishing Platform"
34334,"Lamplighter Publishing"
34335,""
34336,"Riverrun Press (New York, NY)"
34337,"فاروس للنشر و التوزيع"
34338,"Morning Star"
34339,"Canongate Books"
34340,"HarperCollins"
34341,"Balboa Press"
34342,"Kazé Editions"
34343,"Scholastic India"
34344,"Windstream Publishing Company"
34345,"Smashwords Edition"
34346,"Grand Central Publishing"
34347,"Dreamspinner Press"
34348,"Glass House Press"
34349,"Joyce Mitchell"
34350,"Cátedra"
34351,"WildBlue Press"
34352,"مكتبة مصر"
34353,"Penguin"
34354,"Random House"
34355,"Bombshell Romance, LLC"
34356,"Algonquin Young Readers"
34357,"Montlake Romance"
34358,"Crown"
34359,"Vintage"
34360,"Le Livre de Poche"
34361,"নিউ এজ পাবলিশার্স লিমিটেড"
34362,"University of Minnesota Press"
34363,"The Olive Press"
34364,"Scholastic, Inc."
34365,"Народна младеж"
34366,"Tyndale House Publishers, Inc."
34367,"Signatuur"
34368,"Big Dog Books, LLC"
34369,"L.A. Casey"
34370,"Corgi Childrens"
34371,""
34372,"LibriVox"
34373,"DAW"
34374,""
34375,"Create Space"
34376,"Montag Press"
34377,"Pear Press"
34378,"Weidenfeld & Nicolson"
34379,"Continental Book Company"
34380,""
34381,""
34382,"Avon Books"
34383,"Alloy Entertainment"
34384,"Fundacion Carlos de Amberes"
34385,"Clarissa Wild"
34386,"Jonathan Cape"
34387,"St. Martin's Press"
34388,"دار البشير للثقافة والعلوم"
34389,"Aladdin"
34390,"Destino"
34391,"Epiphany Printing"
34392,"Siobhan Davis"
34393,"Del Rey"
34394,"Autumnal Press"
34395,"Scholastic"
34396,"Karl Wiggins"
34397,"Dorrance Publishing Co."
34398,"Ivan R. Dee"
34399,"Fontana"
34400,"Scholastic Press"
34401,"Montlake Romance"
34402,"Riverhead Books"
34403,"Fanucci"
34404,"Simon Schuster"
34405,"İletişim Yayınları"
34406,"B&H Publishing Group"
34407,"William Morrow Paperbacks"
34408,"HarperElement"
34409,"Beltz"
34410,"HarperCollins"
34411,"Penguin Books"
34412,"Bloomsbury Books"
34413,"Scribner"
34414,"Liveright"
34415,"Black Swan"
34416,"Atria/Keywords Press"
34417,"Sage Publications, Inc"
34418,"Simon & Schuster Children's UK"
34419,"Bokforlaget"
34420,"Random House Inc"
34421,"Egmont Lademann"
34422,"Québec Amérique"
34423,""
34424,"Del Rey"
34425,"Penguin Books"
34426,"Holt Paperbacks"
34427,"Pagan Publishing & Eos Press"
34428,"Suma de letras"
34429,"McClelland & Stewart"
34430,"Thorndike Press"
34431,"San Paolo Edizioni"
34432,"Business Plus"
34433,"Vintage"
34434,"Mariner Books"
34435,"Valiant Entertainment, LLC"
34436,""
34437,"Durand Publishing"
34438,"Brilliance Audio"
34439,"The Sager Group"
34440,"BiblioLife"
34441,"Harlequin"
34442,"Record"
34443,"Howard Books"
34444,"HarperCollins"
34445,"Icon Books"
34446,"Curbstone Books"
34447,"Alfaguara"
34448,""
34449,"Czytelnik"
34450,"Tor Books"
34451,""
34452,"Createspace Independent Publishing Platform"
34453,"Servant Books"
34454,"Julliard"
34455,"Losada"
34456,"Faber & Faber"
34457,"HarperCollins"
34458,"Caxton Press"
34459,"Penguin Books"
34460,""
34461,"Pamela Dorman Books"
34462,"VIZ Media, LLC"
34463,"Steven Whibley Books"
34464,"Vanguard Press"
34465,"Less Than Three"
34466,"Carolrhoda Books"
34467,""
34468,""
34469,"Bantam"
34470,""
34471,"HarperCollins - NZ"
34472,"Zondervan"
34473,""
34474,""
34475,"Urban Books"
34476,"Simply Read Books"
34477,"Nossa Cultura"
34478,"Rupa & Co."
34479,"Arthur A. Levine Books"
34480,"Penguin"
34481,"Old Earth Books"
34482,"Sparkpress"
34483,"Destiny Image Incorporated"
34484,"ECW Press"
34485,"Little Brown Books for Young Readers"
34486,"Greenwillow Books"
34487,"Arrow"
34488,""
34489,"Macfadden-Bartell, NY"
34490,"مكتبة مدبولي"
34491,"Nantier Beall Minoustchine Publishing"
34492,"Headline"
34493,"Penerbit Mahaka"
34494,"Orion Books"
34495,"Naše vojsko"
34496,"Lakeside Publications"
34497,"سروش"
34498,"EM Publishing"
34499,"W. W. Norton Company"
34500,"Nicole Williams"
34501,"Trafalgar Square Publishing"
34502,"Bethany House Publishers"
34503,"Puddledancer Press"
34504,"Wahlström & Widstrand"
34505,""
34506,"Orchard (NY)"
34507,"April Yayıncılık"
34508,"Publicações Dom Quixote"
34509,"Del Rey"
34510,"Xlibris"
34511,"Da Capo Press"
34512,"Sesam"
34513,"Einaudi"
34514,"B.E.S. Publishing"
34515,"Farrar, Straus and Giroux (Byr)"
34516,"Fondo de Cultura Económica"
34517,"Dutton Books"
34518,"Little, Brown and Company"
34519,"Ballantine Books"
34520,"Farrar, Straus and Giroux"
34521,"JCP Books"
34522,"スクウェア・エニックス"
34523,"Echelon Press"
34524,"Wildheart Erotica"
34525,"Harlequin MIRA"
34526,"Dom Quixote"
34527,"Brothers Chance Publishing"
34528,""
34529,"Ballantine Books"
34530,"Sinister Grin Press"
34531,"Witloof"
34532,"Deutscher Taschenbuch Verlag"
34533,"نگارستان کتاب"
34534,"New Directions"
34535,"Pronoun"
34536,"Editorial Hansben"
34537,"Trapeze"
34538,""
34539,"HarperCollins Publishers (NYC)"
34540,"Waterbrook Press"
34541,"Modern Library"
34542,"Punto de Lectura"
34543,"De Bezige Bij"
34544,"Createspace Independent Publishing Platform"
34545,"Headline Review"
34546,"Montlake Romance"
34547,""
34548,"Book Jungle"
34549,"Fazi"
34550,"ARC Manor"
34551,""
34552,"Quercus Children's Books"
34553,"Katherine Hayton"
34554,"نشرِ مرکز"
34555,"DC"
34556,"Yearling"
34557,"Rocco"
34558,""
34559,""
34560,"Del Rey"
34561,""
34562,"Hermitage Helm Corpus"
34563,""
34564,"Faber & Faber"
34565,"Balzer + Bray"
34566,"Goldfish Press"
34567,"IVP Books"
34568,""
34569,"DK"
34570,"HarperPerennial"
34571,"Fabryka Słów"
34572,"Scribner"
34573,"Henry Holt and Company"
34574,"Farrar Straus Giroux"
34575,"Henry Holt and Co. (BYR)"
34576,"Simon & Schuster"
34577,"Seventh Street Books"
34578,"Crown Books for Young Readers"
34579,"உயிர்மை பதிப்பகம்"
34580,"Drawn and Quarterly"
34581,"Rodolfo Martin Vitangcol"
34582,""
34583,"L.J. Veen"
34584,"Sperling paperback"
34585,"Христо Г. Данов"
34586,"Mulholland Books"
34587,"MxM Bookmark"
34588,""
34589,"Editorial Presença"
34590,"Candlewick"
34591,"Harper"
34592,"Wydawnictwo Poznańskie"
34593,""
34594,"Harper Voyager"
34595,"Bryn Mawr Commentaries"
34596,"Viking"
34597,"Delacorte Press"
34598,"Image Comics"
34599,"Night Shade"
34600,"Kel Kade"
34601,"DC Comics"
34602,"12-21"
34603,"G.P. Putnam's Sons"
34604,"КоЛибри"
34605,"L. James Rice"
34606,"Porto Editora"
34607,"New Press"
34608,"Tangent Books"
34609,"Folio"
34610,""
34611,"Kazé Editions"
34612,""
34613,"Pantera Press"
34614,"Two Roads"
34615,"Dial Press"
34616,"Crossway Books"
34617,"Beacon Press"
34618,"Scribner"
34619,""
34620,"Государственное издательство художественной литературы Узбекской ССР"
34621,"XO"
34622,""
34623,"The Macmillan Company"
34624,""
34625,"Catapult"
34626,"Soft Skull Press"
34627,"Fathom Ink Press"
34628,"Bloomsbury USA"
34629,"Thomas Dunne Books"
34630,"Kodansha"
34631,"Twisted Fairy Publishing"
34632,"Virgin Books"
34633,"مكتبة مصر"
34634,"BR Write Publishing House LLC"
34635,"Two Lions"
34636,"Destra World Books Publishing"
34637,"Galaxy's Edge, LLC"
34638,"Picquier"
34639,"Disney-Hyperion"
34640,"HarperCollins"
34641,"Harper Perennial"
34642,"Orbit Books"
34643,"Modern Library"
34644,"اخبار اليوم"
34645,"Park Row"
34646,"Olympia Publishers"
34647,"Rackham"
34648,"Pocket Star"
34649,"Aladdin"
34650,"Δημοσιογραφικός Οργανισμός Λαμπράκη"
34651,"প্রতীক প্রকাশনা সংস্খা"
34652,"Little, Brown Books for Young Readers"
34653,"YWAM Publishing"
34654,"Albert Whitman & Company"
34655,"Wednesday Books"
34656,"Simon & Schuster"
34657,"Arctis Verlag"
34658,""
34659,"Raven House"
34660,"Simon & Schuster UK"
34661,"Image Comics"
34662,"HarperCollins"
34663,"Fleuve Noir"
34664,""
34665,"Sexto Piso"
34666,"Pocket"
34667,"Wednesday Books"
34668,"Barn Owl Books"
34669,"Grand Central Publishing"
34670,""
34671,""
34672,""
34673,"HarperCollins Children's Books"
34674,""
34675,"Montlake Romance"
34676,"Touchstone"
34677,"Türkiye İş Bankası Kültür Yayınları"
34678,"Hodder Children's Books"
34679,"Thomas Nelson"
34680,"University of Hawaii Press"
34681,"Simon Pulse"
34682,"Bloomsbury Publishing PLC"
34683,"NAL"
34684,"Monthly Review Press"
34685,"Thomas Nelson"
34686,"Random House Trade Paperbacks"
34687,"Baen Publishing Enterprises"
34688,"Riverhead Books"
34689,""
34690,"William Morrow Paperbacks"
34691,"Atria Books"
34692,"Bethany House Publishers"
34693,"Washington Square Press"
34694,"Hachette Audio"
34695,"Arena Editions"
34696,"Dogan Kitapcilik"
34697,"Random House"
34698,"Image Comics"
34699,"Mountain Press Publishing Company"
34700,"Headline"
34701,"Del Rey"
34702,"Speak"
34703,"Simon and Schuster Pocket Books"
34704,"Margaret K. McElderry"
34705,"Avon Books"
34706,""
34707,"New Directions"
34708,"Schocken"
34709,"New Directions Publishing"
